houseID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4410,10/22/2014,825000,4,1.5,2040,6900,2,FALSE,0,3,9,2040,0,1903,0,98112,47.6188,-122.285,3150,8220
4411,4/5/2015,630000,3,1,1590,4080,1.5,FALSE,0,3,7,1590,0,1922,0,98105,47.662,-122.326,1570,4080
4412,1/30/2015,1285000,3,2.25,2440,9200,1,FALSE,1,4,8,2440,0,1950,0,98105,47.6629,-122.269,2750,6211
4413,5/6/2014,736000,4,2.5,2290,12047,2,FALSE,0,4,9,2290,0,1988,0,98006,47.5599,-122.105,3130,15666
4414,7/11/2014,582000,5,2.5,2780,12335,1,FALSE,0,4,8,1590,1190,1968,0,98006,47.5681,-122.128,2750,9930
4415,8/26/2014,787888,4,2.25,2580,21115,2,FALSE,0,4,9,2580,0,1977,0,98040,47.5566,-122.219,2690,10165
4416,10/13/2014,625000,4,2,1760,5307,1.5,FALSE,0,4,7,1170,590,1948,0,98105,47.6714,-122.28,1850,6600
4417,8/13/2014,1218000,4,2.75,3670,15400,2,FALSE,3,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300
4418,9/16/2014,550000,2,1.5,1300,2970,1,FALSE,0,3,7,990,310,1903,0,98102,47.6233,-122.319,1700,3000
4419,6/25/2014,913888,5,2.25,2370,15512,2,FALSE,0,4,9,2370,0,1981,0,98006,47.5555,-122.15,2380,15100
4420,8/15/2014,550000,4,2.5,2060,9719,1,FALSE,0,4,8,1320,740,1960,0,98006,47.5549,-122.176,2050,9643
4421,10/1/2014,1325000,4,3.25,2470,4760,1.5,FALSE,0,5,9,1890,580,1906,0,98112,47.6331,-122.31,2470,4760
4422,10/21/2014,1450000,5,3.5,4170,9090,2,FALSE,0,3,10,4170,0,2008,0,98004,47.5918,-122.196,1930,13635
4423,11/21/2014,760000,5,3.5,3180,14000,2,FALSE,0,5,10,3180,0,1997,0,98006,47.5501,-122.128,3670,14450
4424,4/28/2015,2408000,5,2.5,4600,23250,1.5,FALSE,2,3,9,3600,1000,1918,2003,98004,47.623,-122.218,5500,20066
4425,12/10/2014,1475000,5,3.25,3680,10300,1.5,FALSE,0,4,10,3680,0,1927,0,98105,47.6548,-122.28,2690,7200
4426,5/8/2014,553650,2,2.5,1360,1349,2,FALSE,0,3,8,1050,310,1997,0,98112,47.6254,-122.292,1430,4400
4427,3/25/2015,2400000,4,4.25,4890,15188,2,FALSE,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201
4428,8/15/2014,1500000,5,3.5,4370,12240,2,FALSE,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800
4429,3/10/2015,820000,5,2.5,3160,8000,1,FALSE,0,4,7,1580,1580,1960,0,98040,47.5735,-122.208,2440,8079
4430,12/30/2014,1700000,5,5,4930,14649,2,FALSE,3,3,11,4160,770,2000,0,98040,47.5829,-122.247,3030,8479
4431,8/26/2014,756000,4,2.5,2730,10753,2,FALSE,0,3,9,2730,0,1991,0,98006,47.5414,-122.133,3090,10740
4432,7/21/2014,1800000,4,2.5,3320,8325,2.5,FALSE,0,5,10,3320,0,1905,0,98112,47.6263,-122.314,3680,6050
4433,7/11/2014,578000,3,2.25,1790,9580,2,FALSE,0,3,8,1790,0,1984,0,98006,47.5541,-122.162,2060,9995
4434,12/22/2014,670000,3,1,1710,6195,1,FALSE,0,3,7,1410,300,1946,0,98105,47.6706,-122.265,1610,6195
4435,3/27/2015,716000,3,1.5,1140,4800,1.5,FALSE,0,3,7,1140,0,1915,0,98109,47.6368,-122.354,1260,4800
4436,12/15/2014,675000,3,2.5,1300,1590,2,FALSE,0,3,8,1100,200,2014,0,98109,47.6384,-122.343,1070,1223
4437,10/1/2014,1928000,4,3.25,4280,20296,2,FALSE,0,4,11,4280,0,1984,0,98004,47.6377,-122.212,3420,16351
4438,3/3/2015,1430000,3,2,1890,12017,1,FALSE,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210
4439,10/27/2014,605000,2,1,1550,3200,1.5,FALSE,0,3,8,1550,0,1927,0,98112,47.6368,-122.306,1800,3937
4440,12/1/2014,834000,3,2.25,2550,4089,2,FALSE,0,3,9,2550,0,1983,0,98112,47.6272,-122.297,1680,4089
4441,4/21/2015,3650000,6,4.75,5480,19401,1.5,TRUE,4,5,11,3910,1570,1936,0,98105,47.6515,-122.277,3510,15810
4442,10/15/2014,1855000,5,3.25,5570,9600,2,FALSE,0,5,9,3860,1710,1952,0,98105,47.6708,-122.262,3170,10400
4443,4/14/2015,515000,3,2.75,1710,9448,1,FALSE,0,3,7,1010,700,1947,0,98105,47.6693,-122.267,1960,8951
4444,1/2/2015,1568000,3,2.75,2340,8828,1,FALSE,0,4,9,2340,0,1954,0,98112,47.632,-122.289,3480,8526
4445,9/29/2014,385000,3,1,1420,10980,1,FALSE,0,4,7,1200,220,1954,0,98006,47.574,-122.138,1630,9763
4446,7/10/2014,1910000,4,3,4460,6833,2,FALSE,0,3,10,3140,1320,1955,2007,98112,47.6342,-122.289,3130,7450
4447,4/13/2015,485000,3,1,1020,9835,1,FALSE,0,5,7,1020,0,1955,0,98006,47.5728,-122.179,1210,9622
4448,11/4/2014,715000,5,1.75,1920,6500,1,FALSE,0,3,7,1260,660,1951,0,98112,47.6394,-122.308,1970,5500
4449,1/7/2015,998500,3,1.75,2140,4800,2,FALSE,0,3,8,1690,450,1905,0,98112,47.6311,-122.312,2440,4800
4450,3/30/2015,1125000,6,4,5330,18116,2,FALSE,0,3,11,3950,1380,2000,0,98006,47.5503,-122.137,4590,16900
4451,8/19/2014,375000,3,1,1230,9877,1,FALSE,0,3,7,1230,0,1954,0,98006,47.5745,-122.136,1240,9965
4452,10/16/2014,630500,3,1,1180,3600,1.5,FALSE,0,3,7,1180,0,1926,0,98112,47.6337,-122.28,1900,3600
4453,3/30/2015,2600000,3,3,3410,16015,2,TRUE,4,4,10,2220,1190,1973,0,98040,47.5721,-122.239,3760,16572
4454,3/23/2015,999950,3,2.25,3740,22464,2,FALSE,0,5,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564
4455,5/28/2014,1285000,4,2.5,3240,10800,1,FALSE,0,3,10,2260,980,1946,0,98105,47.6709,-122.262,3490,10800
4456,3/4/2015,1015000,4,2.5,2960,4760,2,FALSE,0,3,8,2160,800,1900,0,98102,47.6367,-122.318,1600,4760
4457,4/8/2015,865000,3,1.75,1480,8163,1,FALSE,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124
4458,5/8/2014,1750000,6,3,3510,5760,2.5,FALSE,0,4,10,3510,0,1906,0,98112,47.6263,-122.312,3450,5760
4459,4/23/2015,1125000,4,3.5,3170,4000,2,FALSE,0,3,10,2340,830,1999,0,98112,47.6265,-122.298,1770,4000
4460,8/5/2014,760000,3,1.5,1170,7645,1,FALSE,0,4,7,1170,0,1955,0,98004,47.6077,-122.194,1870,7678
4461,2/12/2015,570000,2,2,1140,690,2,FALSE,0,3,8,760,380,2014,0,98112,47.6205,-122.3,1480,1171
4462,4/3/2015,1595000,4,4.25,4645,7757,2,FALSE,0,3,10,3855,790,2006,0,98112,47.6248,-122.29,2150,6970
4463,11/10/2014,898000,2,1.75,1490,9874,1,FALSE,0,4,7,1490,0,1963,0,98004,47.6246,-122.199,2280,9869
4464,7/17/2014,990000,3,2.5,2160,6000,1.5,FALSE,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,6000
4465,9/23/2014,804000,5,3.5,2770,9305,2,FALSE,0,3,9,2770,0,1985,0,98006,47.5628,-122.114,2520,9773
4466,4/17/2015,590000,2,2.5,1450,1281,2,FALSE,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281
4467,7/21/2014,625000,3,2,1730,12219,1,FALSE,0,4,7,1730,0,1986,0,98004,47.5825,-122.189,2470,13594
4468,10/28/2014,840000,4,2.25,2100,3671,1.5,FALSE,0,3,8,1750,350,1929,0,98112,47.6359,-122.3,1800,4560
4469,6/26/2014,775000,3,2.75,2850,14800,1,FALSE,0,4,9,1920,930,1976,0,98006,47.559,-122.146,3300,10809
4470,12/8/2014,390000,3,1.5,1000,13991,1,FALSE,0,4,7,1000,0,1956,0,98006,47.5643,-122.138,1520,11465
4471,3/10/2015,1700000,5,2.75,3810,9360,2,FALSE,0,3,10,3810,0,2014,0,98004,47.6039,-122.194,2110,9870
4472,8/2/2014,1250000,4,3.25,3160,5000,2,FALSE,0,5,9,2360,800,1965,0,98105,47.6597,-122.274,2220,4000
4473,10/3/2014,1691000,4,3.5,4020,13515,2,FALSE,0,3,11,4020,0,2001,0,98004,47.6462,-122.212,3930,13515
4474,6/17/2014,2027000,4,3.75,4100,22798,1.5,FALSE,3,5,11,2540,1560,1934,1979,98040,47.5648,-122.21,3880,18730
4475,12/9/2014,915000,5,2.75,2580,7630,1,FALSE,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717
4476,6/16/2014,1920000,4,2.5,3070,34412,1,FALSE,3,4,9,2070,1000,1950,0,98039,47.64,-122.24,3780,27940
4477,7/1/2014,1110000,5,3.25,3350,4000,2,FALSE,0,4,8,2510,840,1997,0,98105,47.6645,-122.291,1620,4000
4478,9/11/2014,1865000,6,2.75,4460,6952,2.5,FALSE,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,4769
4479,5/14/2014,955000,5,2.25,2510,9887,2,FALSE,0,3,8,2510,0,1972,0,98040,47.5339,-122.223,2510,10006
4480,4/1/2015,615000,3,3,1420,991,2,FALSE,0,3,8,1040,380,2005,0,98102,47.6408,-122.327,1500,1301
4481,4/24/2015,707000,5,2.5,3050,13212,1,FALSE,0,4,8,1590,1460,1975,0,98006,47.5596,-122.142,2550,10826
4482,7/25/2014,730000,3,1.75,2040,11294,1,FALSE,0,4,7,1340,700,1952,0,98004,47.5923,-122.197,2120,9587
4483,7/23/2014,587100,2,1,1190,6967,1,FALSE,0,3,7,1190,0,1946,0,98040,47.5896,-122.243,1700,6968
4484,9/5/2014,508450,4,1.75,1520,9600,1,FALSE,0,4,7,1000,520,1955,0,98006,47.5763,-122.154,1510,9000
4485,10/2/2014,618000,4,1,1260,4080,1,FALSE,0,4,7,1260,0,1911,0,98105,47.6644,-122.324,1340,4080
4486,9/16/2014,425000,2,1,970,2970,1,FALSE,0,3,7,970,0,1910,0,98102,47.6233,-122.319,1670,3000
4487,12/15/2014,730000,2,1,1860,3400,1,FALSE,0,3,7,1010,850,1920,0,98105,47.6714,-122.329,1540,3997
4488,11/10/2014,6.00E+05,2,1,1110,3500,1.5,FALSE,0,3,6,970,140,1912,0,98102,47.6453,-122.327,1884,1778
4489,6/10/2014,1070000,3,3,2940,4622,2,FALSE,0,4,9,2230,710,1988,0,98105,47.6641,-122.293,1580,4000
4490,5/12/2014,1200000,3,1.75,1560,8078,1.5,TRUE,4,4,6,1560,0,1928,0,98040,47.5779,-122.246,2890,16710
4491,4/29/2015,1780000,4,3.25,3950,10912,2,FALSE,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,10998
4492,3/3/2015,1563100,5,3.5,3630,8100,2,FALSE,0,3,10,3630,0,2008,0,98004,47.5951,-122.2,1730,8246
4493,10/23/2014,1562000,5,3,3910,16200,1,FALSE,0,4,9,2890,1020,1960,0,98004,47.6326,-122.217,3620,16200
4494,5/1/2015,1250000,5,3.5,3510,4798,2,FALSE,0,3,10,2700,810,2008,0,98105,47.669,-122.282,1460,1684
4495,12/5/2014,1406890,5,2.25,3580,16789,2,FALSE,0,5,9,3580,0,1966,0,98040,47.5364,-122.239,3390,17000
4496,11/5/2014,850000,2,2,2640,13939,1,FALSE,1,5,8,1640,1000,1963,0,98006,47.5647,-122.165,2880,14810
4497,9/15/2014,586000,4,2.25,2130,9000,2,FALSE,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431
4498,10/28/2014,943500,3,2.25,2370,10890,2,FALSE,0,4,7,2370,0,1980,0,98004,47.5827,-122.197,2370,9514
4499,8/20/2014,781000,3,1.5,1290,8175,1,FALSE,0,4,7,820,470,1952,0,98004,47.6296,-122.205,2130,8577
4500,1/13/2015,1881580,5,3.5,4410,13000,2,FALSE,3,3,10,2920,1490,2014,0,98006,47.5382,-122.111,5790,12969
4501,5/20/2014,1800000,4,3.5,4460,16953,1,FALSE,0,3,9,2550,1910,1962,1994,98039,47.6338,-122.232,1980,13370
4502,3/5/2015,1025000,3,1,2050,4800,2,FALSE,0,3,8,1950,100,1922,0,98112,47.6315,-122.311,2220,4800
4503,8/20/2014,565000,3,1.75,1540,4800,1,FALSE,0,4,6,770,770,1925,0,98105,47.67,-122.284,1510,4080
4504,9/24/2014,981000,4,2.5,2110,10100,1,FALSE,2,3,8,2110,0,1968,2005,98006,47.567,-122.151,2230,10100
4505,3/31/2015,1295000,4,2.5,3070,4000,2,FALSE,0,4,8,2070,1000,1940,0,98105,47.659,-122.281,2560,4000
4506,7/7/2014,1300000,4,2.25,2360,4000,2,FALSE,0,3,9,2360,0,2013,0,98112,47.6198,-122.289,3040,4400
4507,12/2/2014,780000,3,1,1660,4400,1.5,FALSE,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400
4508,10/7/2014,1088000,3,2.5,2920,8113,2,FALSE,0,3,8,2920,0,1950,2010,98004,47.5814,-122.196,2370,8113
4509,6/25/2014,594000,3,2.25,1270,1406,2,FALSE,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327
4510,6/11/2014,487028,2,1.5,1295,1093,2,FALSE,0,3,9,1105,190,2007,0,98112,47.6192,-122.299,1295,1413
4511,9/30/2014,525000,5,1,1280,3876,1.5,FALSE,0,3,7,1280,0,1923,0,98105,47.6605,-122.324,1420,3825
4512,8/14/2014,680000,8,2.75,2530,4800,2,FALSE,0,4,7,1390,1140,1901,0,98112,47.6241,-122.305,1540,4800
4513,8/19/2014,675000,4,2,1890,5188,1.5,FALSE,0,4,7,1670,220,1940,0,98105,47.6633,-122.287,1800,4848
4514,11/13/2014,472800,3,2.25,1840,8400,1,FALSE,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400
4515,10/9/2014,510000,3,2,1990,7405,1,FALSE,0,5,7,1990,0,1971,0,98006,47.5421,-122.172,2120,6462
4516,3/13/2015,719521,4,1.75,1920,9500,1,FALSE,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091
4517,11/11/2014,799000,4,2.25,2510,11585,2,FALSE,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691
4518,6/30/2014,935000,2,2.5,1780,2067,2,FALSE,0,5,9,1780,0,1974,0,98004,47.6132,-122.21,2320,2067
4519,11/5/2014,741000,4,2.75,2070,10125,1,FALSE,0,3,7,1390,680,1962,0,98040,47.5697,-122.219,1850,10125
4520,7/15/2014,921000,3,2.25,2380,11200,1,FALSE,0,4,8,2380,0,1963,0,98004,47.5873,-122.193,2010,11200
4521,12/4/2014,1250000,5,2.75,3710,13874,1.5,FALSE,3,4,9,2340,1370,1977,0,98006,47.5686,-122.154,3370,13874
4522,9/11/2014,1150000,3,2.5,3160,24437,1,FALSE,3,3,11,2160,1000,1991,0,98006,47.5531,-122.131,3990,11977
4523,10/27/2014,935000,5,4.5,4230,9701,2,FALSE,0,3,10,4230,0,1999,0,98006,47.5444,-122.131,4130,12253
4524,1/5/2015,780000,4,2.5,3020,15164,1,FALSE,0,4,8,1730,1290,1976,0,98004,47.5882,-122.192,2600,11556
4525,7/7/2014,875000,3,1.5,1820,12686,1,FALSE,0,4,7,1820,0,1952,0,98004,47.5886,-122.195,3020,11550
4526,5/9/2014,463000,2,1,1150,4400,1,FALSE,0,4,7,1150,0,1905,0,98112,47.6226,-122.292,1240,4400
4527,3/24/2015,698000,3,1.5,1090,7200,1,FALSE,0,4,7,1090,0,1958,0,98040,47.5817,-122.241,2010,8982
4528,5/15/2014,1.00E+06,5,4.25,3920,16258,2,FALSE,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,2540,12131
4529,11/14/2014,2250000,4,2.25,4760,8036,2.5,FALSE,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323
4530,1/9/2015,908950,4,2.75,3090,6200,2,FALSE,0,3,9,3090,0,2014,0,98006,47.5538,-122.189,2890,10108
4531,7/30/2014,482000,2,2.25,1350,1248,2,FALSE,0,3,7,1180,170,2000,0,98102,47.6399,-122.32,1760,3360
4532,4/13/2015,683000,5,1.5,1720,4000,1.5,FALSE,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000
4533,7/31/2014,725000,3,1.75,1880,13300,1,FALSE,0,3,7,1380,500,1967,0,98004,47.634,-122.204,3550,10883
4534,12/9/2014,1145000,4,2.25,2840,20242,1,FALSE,0,3,8,2240,600,1972,0,98004,47.639,-122.216,2840,20372
4535,9/29/2014,2525000,4,5.5,6930,45100,1,FALSE,0,4,11,4310,2620,1950,1991,98006,47.5547,-122.144,2560,37766
4536,11/7/2014,660000,4,2.5,2290,9120,2,FALSE,0,4,8,2290,0,1977,0,98006,47.5613,-122.128,2290,9120
4537,7/9/2014,525000,4,1.75,1710,10440,1,FALSE,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440
4538,3/13/2015,1100000,5,2.75,2520,4643,1.5,FALSE,0,4,8,2120,400,1916,0,98112,47.6348,-122.301,2100,4564
4539,9/9/2014,990000,3,1.75,1810,24586,1,FALSE,4,4,9,930,880,1983,0,98040,47.5314,-122.222,3540,14200
4540,12/18/2014,950000,4,2.75,3800,12200,2,FALSE,3,4,10,3800,0,1986,0,98006,47.5689,-122.156,3710,14796
4541,6/15/2014,650000,3,1.75,2140,9484,1,FALSE,0,3,7,1290,850,1953,0,98004,47.6234,-122.191,1960,9630
4542,4/8/2015,1651000,4,3.25,3640,13530,1,FALSE,0,3,9,2570,1070,1924,2000,98039,47.6293,-122.238,2760,15000
4543,7/10/2014,860000,5,2.25,3480,9200,2,FALSE,0,3,8,3480,0,1979,0,98006,47.5585,-122.153,3130,9200
4544,5/12/2015,1190000,3,2,2160,15788,1,FALSE,0,3,8,2160,0,1951,0,98004,47.6227,-122.207,2260,9787
4545,12/16/2014,664950,2,1.75,1180,900,2,FALSE,0,3,10,780,400,2014,0,98102,47.6395,-122.329,1380,3610
4546,7/16/2014,685000,4,2.5,2170,8680,1,FALSE,0,3,7,1220,950,1959,0,98004,47.6078,-122.192,2010,8680
4547,8/12/2014,2187730,4,4.5,4240,13162,2,FALSE,0,3,10,4240,0,2004,0,98039,47.6193,-122.229,3010,12163
4548,6/12/2014,920000,4,3.25,2420,4000,1.5,FALSE,0,5,9,1870,550,1911,0,98105,47.6567,-122.325,1810,4000
4549,7/29/2014,1320000,4,3.25,3470,11843,1,FALSE,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
4550,5/20/2014,479000,3,2.5,1260,889,3,FALSE,0,3,8,1260,0,2008,0,98109,47.6277,-122.345,1340,1324
4551,4/21/2015,1575000,4,3.25,3410,10125,2,FALSE,0,3,10,3410,0,2007,0,98040,47.5653,-122.223,2290,10125
4552,8/15/2014,740000,4,2.5,2500,10330,2,FALSE,0,3,10,2500,0,1992,0,98006,47.5595,-122.114,2710,8375
4553,11/12/2014,1065000,4,2.25,3240,12930,2,FALSE,0,4,9,2730,510,1968,0,98040,47.5373,-122.22,2610,12884
4554,6/17/2014,1170000,4,2.5,2570,6251,2,FALSE,0,3,9,2570,0,2000,0,98004,47.593,-122.197,2570,9588
4555,8/22/2014,583000,3,1.75,1930,10183,1,FALSE,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000
4556,11/4/2014,952000,3,2.5,2450,4400,2,FALSE,0,4,9,1800,650,1922,0,98102,47.6439,-122.319,2220,5500
4557,5/5/2014,770000,3,2,2350,5700,1.5,FALSE,0,4,8,1810,540,1939,0,98112,47.639,-122.31,2170,6000
4558,6/19/2014,1027000,3,2.5,2430,10500,2,FALSE,1,3,9,2430,0,1989,0,98004,47.5818,-122.198,3440,12842
4559,5/12/2014,876650,3,3.25,2170,12508,1.5,FALSE,0,5,9,1650,520,1928,1970,98040,47.5665,-122.229,2720,21070
4560,5/12/2014,490000,2,2.5,1230,1391,2,FALSE,0,3,8,870,360,2004,0,98112,47.6192,-122.301,1240,1350
4561,12/9/2014,975000,4,2.25,2420,15482,2,FALSE,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,13905
4562,3/24/2015,826600,4,3.25,3230,5000,1.5,FALSE,0,4,7,1750,1480,1916,0,98105,47.6702,-122.3,1730,4000
4563,4/9/2015,1255000,4,2.5,3510,13100,2,FALSE,0,4,10,3510,0,1966,0,98040,47.5306,-122.227,3230,12745
4564,12/9/2014,2193000,3,2.25,3360,7108,2,FALSE,0,3,10,2770,590,1905,2004,98112,47.6187,-122.284,3450,8558
4565,1/2/2015,825000,3,1.75,1930,8442,1,FALSE,0,4,7,1930,0,1953,0,98004,47.6313,-122.204,1790,8442
4566,10/3/2014,747000,3,1.75,2560,4800,1,FALSE,0,3,7,1280,1280,1911,0,98112,47.6207,-122.295,1620,4800
4567,4/13/2015,1050000,5,2.75,2520,18625,1,FALSE,0,3,8,1660,860,1959,0,98004,47.6409,-122.207,3000,16624
4568,4/20/2015,2340000,4,2.5,4500,35200,1,FALSE,0,3,13,4500,0,1988,0,98006,47.5477,-122.126,4760,35200
4569,4/8/2015,935000,3,2,1720,2000,1.5,FALSE,0,3,8,1060,660,1910,2000,98109,47.6384,-122.35,1590,4000
4570,7/9/2014,580000,3,1.75,1850,5100,1,FALSE,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100
4571,6/16/2014,1712500,3,3.25,2940,5432,3,FALSE,3,4,10,2440,500,1978,0,98109,47.6299,-122.354,4400,5500
4572,2/11/2015,822600,4,2.5,3010,9600,1,FALSE,2,3,9,1510,1500,1979,0,98006,47.5519,-122.156,2780,10000
4573,5/7/2015,1540000,5,3.25,2920,6960,2,FALSE,1,3,9,2120,800,1953,2008,98105,47.6712,-122.272,2470,6735
4574,12/29/2014,1151250,4,2.5,1940,4875,2,FALSE,0,4,9,1940,0,1925,0,98112,47.6427,-122.304,1790,4875
4575,10/22/2014,7.00E+05,4,1.75,2420,520,1.5,FALSE,0,3,7,2420,0,1900,0,98112,47.6209,-122.302,1200,1170
4576,7/29/2014,680000,3,1.75,1620,5500,1,FALSE,0,3,7,1110,510,1950,0,98112,47.6393,-122.308,2100,6500
4577,5/28/2014,9.00E+05,6,2.75,2300,24773,1.5,FALSE,0,4,9,2300,0,1950,1985,98040,47.5833,-122.242,2720,11740
4578,5/6/2014,1580000,4,3.25,3760,10920,1.5,FALSE,0,5,9,2400,1360,1950,0,98105,47.6687,-122.264,3430,11050
4579,5/12/2014,1300000,4,3.25,2330,9687,2,FALSE,3,3,9,2330,0,1918,0,98112,47.6264,-122.283,3880,9017
4580,11/4/2014,378500,4,1.75,1700,8640,1,FALSE,0,3,7,850,850,1955,0,98006,47.5772,-122.153,1620,9000
4581,1/12/2015,1225000,3,2.25,2980,7700,1,FALSE,0,3,9,2530,450,1964,0,98112,47.6336,-122.29,3020,8234
4582,5/1/2015,1200000,4,2.25,2320,13114,2,FALSE,0,5,8,2320,0,1967,0,98040,47.5762,-122.239,2740,15000
4583,7/28/2014,2400000,4,3.5,5860,7200,2,FALSE,0,5,10,3690,2170,1907,0,98112,47.6287,-122.287,4150,7200
4584,3/16/2015,845000,3,1.75,1600,2538,2,FALSE,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750
4585,3/18/2015,7.00E+05,8,2.5,2280,3000,1.5,FALSE,0,3,7,1210,1070,1911,0,98105,47.6675,-122.316,1610,3000
4586,6/23/2014,1190000,4,2.5,3160,13194,2,FALSE,0,5,10,3160,0,1965,0,98040,47.5472,-122.233,3490,13194
4587,7/2/2014,795000,4,2.5,2890,7798,2,FALSE,0,3,9,2890,0,2005,0,98006,47.5456,-122.129,3300,30950
4588,5/13/2014,1895000,5,2.25,3120,16672,2,FALSE,0,4,9,3120,0,1969,0,98004,47.6458,-122.219,3740,17853
4589,3/10/2015,915000,3,2.25,2390,2750,2,FALSE,0,5,8,1580,810,1925,0,98109,47.6339,-122.354,2200,5160
4590,6/23/2014,562500,3,2.25,1300,907,2,FALSE,0,3,8,1000,300,2006,0,98102,47.6371,-122.327,1300,1169
4591,11/11/2014,1324050,3,3.25,3440,4080,2,FALSE,0,3,9,2560,880,2005,0,98105,47.6644,-122.28,3110,4080
4592,2/25/2015,1980000,4,3.5,4500,44384,1,FALSE,0,3,12,3340,1160,1990,0,98004,47.6323,-122.192,2540,26287
4593,4/10/2015,920000,5,3,2230,4400,2,FALSE,0,3,7,1730,500,1913,0,98102,47.6404,-122.325,1280,1800
4594,5/6/2014,599000,4,2.25,2260,29930,2,FALSE,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930
4595,11/3/2014,720000,5,2.5,2900,9525,2,FALSE,0,3,9,2900,0,1989,0,98006,47.5442,-122.138,2910,11854
4596,1/28/2015,350000,2,1,1070,2880,1,FALSE,0,3,7,1070,0,1902,0,98102,47.6261,-122.324,2030,2880
4597,8/15/2014,820000,3,2.5,2970,9600,2,FALSE,0,3,9,2970,0,1994,0,98006,47.5422,-122.132,2970,9707
4598,10/21/2014,527500,3,2.5,1380,1389,3,FALSE,0,3,8,1380,0,2008,0,98102,47.6427,-122.327,1380,1249
4599,8/11/2014,968000,4,1.75,2630,9645,1,FALSE,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439
4600,4/22/2015,1265000,4,3,3130,2646,2.5,FALSE,0,5,9,2290,840,1906,0,98102,47.6272,-122.316,2920,4500
